Document,0,1,2,3,4,5,6,7,8,9,10,11
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
700,0.01333,0.03752,0.525,0.06647,0.02056,0.02663,0.0677,0.05601,0.06995,0.03768,0.05211,0.02703
701,0.00709,0.01105,0.01204,0.02326,0.10304,0.05625,0.01192,0.01351,0.01327,0.01404,0.01456,0.10262
702,0.01866,0.04276,0.06096,0.35096,0.04204,0.05986,0.05301,0.12555,0.07278,0.04903,0.0624,0.062
703,0.00819,0.01455,0.03844,0.01995,0.00941,0.01234,0.77851,0.02018,0.02194,0.02527,0.0392,0.01203
704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0.01164,0.03305,0.58138,0.05156,0.0171,0.02211,0.07219,0.04736,0.06049,0.03358,0.04732,0.02223
706,0.01222,0.02687,0.07945,0.0349,0.01526,0.01974,0.30398,0.03518,0.04172,0.03848,0.057,0.01941
707,0.00664,0.01151,0.02785,0.01516,0.00743,0.00967,0.82993,0.01551,0.01683,0.02001,0.03003,0.00942
708,0.59052,0.02328,0.02733,0.02826,0.02921,0.03339,0.03183,0.02695,0.02495,0.04083,0.03628,0.03099
709,0.90724,0.0066,0.00768,0.00789,0.00806,0.00921,0.0089,0.00759,0.00703,0.01121,0.01004,0.00854
710,0.00698,0.05347,0.03342,0.03324,0.01256,0.01519,0.02305,0.02857,0.23515,0.01611,0.02061,0.01568
711,0.01473,0.05568,0.48888,0.0568,0.02174,0.02692,0.06751,0.05336,0.10462,0.03545,0.04698,0.02733
712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,0.01409,0.07547,0.13892,0.061,0.02285,0.02854,0.07415,0.05793,0.15573,0.03941,0.05297,0.02868
714,0.90668,0.00654,0.00774,0.00785,0.00807,0.00916,0.00906,0.00752,0.00702,0.01153,0.01024,0.00859
715,0.01035,0.01588,0.01801,0.03762,0.10578,0.10792,0.01758,0.02058,0.0197,0.02062,0.02163,0.34385
716,0.01838,0.0395,0.40685,0.079,0.02639,0.03536,0.09565,0.06406,0.06881,0.05374,0.07681,0.03545
717,0.01818,0.02532,0.02584,0.05259,0.49974,0.09839,0.02563,0.03117,0.02962,0.0296,0.03078,0.13313
718,0.01507,0.02086,0.02144,0.04372,0.36361,0.08684,0.02131,0.02598,0.02448,0.02473,0.02567,0.11287
719,0.01461,0.45206,0.06192,0.04743,0.02472,0.02833,0.04499,0.04487,0.10133,0.03228,0.03861,0.02879
720,0.00751,0.01753,0.02576,0.06812,0.0138,0.01819,0.02254,0.15612,0.03071,0.01843,0.02425,0.01848
721,0.00807,0.02127,0.02559,0.72084,0.01963,0.0275,0.02232,0.04194,0.03731,0.02051,0.02585,0.02917
722,0.69406,0.02092,0.02511,0.02545,0.02563,0.02973,0.03009,0.02451,0.02264,0.0396,0.03456,0.02769
723,0.01529,0.03891,0.21909,0.06597,0.02205,0.02926,0.12837,0.06338,0.06684,0.05162,0.07715,0.02896
724,0.69958,0.02129,0.02492,0.02542,0.02591,0.02958,0.02905,0.02449,0.02274,0.03671,0.03277,0.02753
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
726,0.0151,0.05025,0.06161,0.29924,0.03438,0.04625,0.0504,0.10496,0.10371,0.04215,0.0553,0.04837
727,0.01155,0.01541,0.01734,0.03976,0.06409,0.21236,0.01762,0.02106,0.01922,0.02146,0.02244,0.15624
728,0.00345,0.01095,0.03403,0.0259,0.00741,0.01002,0.01898,0.01697,0.02297,0.01229,0.01776,0.01022
729,0.01723,0.04569,0.33327,0.07655,0.02517,0.03321,0.1335,0.07338,0.07966,0.05648,0.08301,0.03298
730,0.01633,0.09432,0.21063,0.0739,0.02716,0.03346,0.07789,0.06871,0.2027,0.0441,0.05825,0.03398
731,0.01724,0.33785,0.07985,0.06609,0.03003,0.03528,0.05616,0.0622,0.19134,0.03932,0.04863,0.03599
732,0.90083,0.00703,0.00814,0.00838,0.00882,0.00989,0.00948,0.00793,0.00747,0.01203,0.01073,0.00927
733,0.00399,0.00878,0.01334,0.02428,0.00672,0.00859,0.01183,0.62054,0.01423,0.00945,0.01219,0.00867
734,0.01317,0.56333,0.04716,0.04416,0.02346,0.02698,0.03888,0.03874,0.08465,0.02953,0.03507,0.02731
735,0.01234,0.04008,0.05637,0.45411,0.02761,0.03667,0.042,0.08901,0.08343,0.03429,0.04515,0.03886
736,0.00145,0.0041,0.01737,0.01128,0.00292,0.00401,0.00873,0.00791,0.00787,0.00553,0.0082,0.00405
737,0.01526,0.04221,0.05243,0.45226,0.03517,0.04762,0.04394,0.09486,0.07773,0.03868,0.04948,0.05038
738,0.76311,0.01644,0.0194,0.0199,0.02026,0.02323,0.02304,0.01916,0.01767,0.02984,0.0263,0.02166
739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
740,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.0067,0.04761,0.03186,0.03324,0.0122,0.01482,0.02219,0.02784,0.25927,0.01559,0.02003,0.01532
742,0.01147,0.03993,0.63901,0.03897,0.01624,0.02003,0.05195,0.03656,0.0638,0.02693,0.03489,0.02021
743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0.0163,0.03858,0.05549,0.32206,0.04,0.05773,0.04794,0.10908,0.06351,0.04576,0.05712,0.06013
745,0.01825,0.04359,0.06105,0.35262,0.04027,0.05727,0.05368,0.12613,0.07646,0.04869,0.06296,0.05903
746,0.00682,0.00887,0.01038,0.02349,0.02765,0.59421,0.01074,0.01242,0.01123,0.01352,0.01412,0.0639
747,0.01297,0.05737,0.40818,0.06202,0.02133,0.0262,0.06296,0.05827,0.1122,0.03474,0.0458,0.02685
748,0.81219,0.01349,0.01552,0.01596,0.01634,0.01858,0.01805,0.01532,0.01429,0.02266,0.02033,0.01727
749,0.0162,0.08676,0.18792,0.07176,0.02643,0.03294,0.08372,0.06785,0.18554,0.04502,0.0604,0.03321
750,0.00979,0.06474,0.05189,0.07523,0.02229,0.02783,0.04007,0.05731,0.22276,0.02954,0.03838,0.0288
751,0.77771,0.01556,0.01825,0.01872,0.01921,0.022,0.02147,0.01789,0.01664,0.02764,0.02446,0.02045
752,0.01839,0.0411,0.40814,0.07097,0.02507,0.03307,0.10915,0.06415,0.07027,0.05239,0.0744,0.03289
753,0.01282,0.04087,0.53022,0.06005,0.01942,0.02467,0.06965,0.05666,0.0777,0.03499,0.04795,0.025
754,0.01852,0.04562,0.33273,0.07826,0.0261,0.03448,0.13375,0.07437,0.07956,0.05762,0.08474,0.03426
755,0.01759,0.51979,0.05655,0.04888,0.02818,0.03239,0.04686,0.04469,0.09675,0.03443,0.04107,0.03284
756,0.8456,0.01089,0.0126,0.01306,0.0136,0.0154,0.01477,0.01242,0.01158,0.01891,0.01681,0.01436
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
758,0.00726,0.0092,0.01094,0.02415,0.03012,0.39041,0.01124,0.01306,0.01167,0.01417,0.01473,0.06963
759,0.01092,0.02949,0.04297,0.3704,0.02645,0.03647,0.03392,0.07448,0.05232,0.03026,0.03862,0.03903
760,0.01408,0.03525,0.04663,0.43789,0.03679,0.05236,0.04019,0.0859,0.05794,0.03839,0.04741,0.05553
761,0.0135,0.04135,0.44559,0.06957,0.02114,0.02766,0.08505,0.06249,0.07939,0.04211,0.06056,0.02776
762,0.01853,0.39007,0.07958,0.05971,0.03088,0.03576,0.05899,0.05628,0.12904,0.04164,0.05004,0.03619
763,0.01337,0.04025,0.23083,0.07737,0.02135,0.0279,0.07619,0.07259,0.07717,0.04104,0.05836,0.02805
764,0.01087,0.01477,0.01565,0.03026,0.27986,0.06365,0.01538,0.01796,0.01744,0.01789,0.01853,0.09956
765,0.01074,0.01417,0.01632,0.03791,0.04484,0.39802,0.01689,0.0199,0.0179,0.0211,0.02209,0.09731
766,0.00266,0.9322,0.00778,0.007,0.00427,0.00487,0.00668,0.00617,0.01238,0.00509,0.00597,0.00493
767,0.95437,0.00327,0.00378,0.00388,0.00396,0.00451,0.00439,0.00373,0.00347,0.0055,0.00494,0.00419
768,0.01525,0.52965,0.05593,0.04942,0.02637,0.03025,0.04452,0.04421,0.10094,0.03313,0.03955,0.03077
769,0.00792,0.04628,0.08233,0.05308,0.01583,0.01999,0.04474,0.04808,0.17701,0.02617,0.0357,0.02032
770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,0.01417,0.04666,0.52472,0.0577,0.02085,0.02589,0.06436,0.05465,0.08549,0.03406,0.04507,0.02637
772,0.00249,0.93602,0.00738,0.0066,0.004,0.00457,0.00629,0.00584,0.01183,0.00477,0.0056,0.00463
773,0.86308,0.00965,0.01137,0.01172,0.01211,0.01376,0.01299,0.01123,0.01036,0.01628,0.01464,0.01279
774,0.00871,0.04377,0.04401,0.09988,0.02212,0.02837,0.03558,0.06084,0.10846,0.02795,0.03639,0.02966
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
776,0.01128,0.03567,0.12167,0.07013,0.01925,0.02547,0.08496,0.07589,0.06813,0.04141,0.06263,0.02537
777,0.01459,0.30556,0.06295,0.05854,0.02724,0.03146,0.0457,0.05312,0.15099,0.03363,0.04105,0.03235
778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,0.01163,0.01594,0.01733,0.03632,0.1736,0.08212,0.01709,0.02068,0.01932,0.01998,0.02083,0.14631
782,0.0085,0.01132,0.01164,0.02206,0.74737,0.04194,0.01153,0.01373,0.01309,0.01336,0.01377,0.05545
783,0.00599,0.01385,0.02132,0.04531,0.01045,0.01349,0.01825,0.69711,0.0237,0.01444,0.01893,0.0137
784,0.01185,0.01595,0.01718,0.0327,0.21419,0.07083,0.01684,0.01938,0.01895,0.01963,0.02033,0.11495
785,0.77105,0.01614,0.01872,0.01941,0.02019,0.02294,0.02183,0.01845,0.01719,0.02792,0.02485,0.02132
786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,0.00552,0.01183,0.01737,0.81877,0.01402,0.01969,0.01425,0.02708,0.01909,0.0137,0.01671,0.02198
788,0.01071,0.01446,0.01552,0.02974,0.23612,0.06208,0.01519,0.01772,0.01715,0.01765,0.01828,0.10212
789,0.01557,0.04806,0.06524,0.39667,0.03269,0.04255,0.04889,0.11299,0.10119,0.03939,0.05169,0.04507
790,0.01519,0.0216,0.02258,0.04706,0.32134,0.09485,0.02219,0.02702,0.02567,0.02559,0.02674,0.14469
791,0.00721,0.00898,0.01073,0.02249,0.02868,0.50934,0.01104,0.01241,0.01132,0.01404,0.01451,0.06354
792,0.78182,0.01507,0.018,0.01826,0.01846,0.02127,0.02136,0.01762,0.01626,0.02769,0.02436,0.01984
793,0.78491,0.01482,0.01783,0.01795,0.01805,0.02081,0.02119,0.0174,0.01604,0.02743,0.02411,0.01945
794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,0.0126,0.01696,0.0176,0.03469,0.56359,0.06847,0.01746,0.0211,0.01985,0.02029,0.02098,0.09098
796,0.00596,0.00794,0.00956,0.022,0.02687,0.11281,0.00962,0.01125,0.01025,0.0118,0.01245,0.11779
797,0.01635,0.05194,0.06676,0.36802,0.03468,0.04506,0.05095,0.11276,0.11079,0.04115,0.05382,0.04772
798,0.79109,0.01464,0.01735,0.01757,0.01794,0.02046,0.02032,0.01692,0.01572,0.02587,0.02298,0.01913
799,0.00638,0.83673,0.0187,0.01681,0.01017,0.01164,0.0162,0.01499,0.02994,0.01226,0.01441,0.01175
800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,0.01054,0.02675,0.65068,0.04515,0.01534,0.01988,0.05588,0.03991,0.04569,0.02974,0.04046,0.01999
802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
804,0.01673,0.06986,0.40683,0.06412,0.02498,0.03067,0.07267,0.06079,0.1307,0.03953,0.05191,0.03121
805,0.01129,0.63872,0.04588,0.03709,0.01926,0.022,0.03338,0.03498,0.08164,0.02424,0.02907,0.02245
806,0.01301,0.54708,0.04755,0.04315,0.0228,0.02635,0.03924,0.03838,0.08459,0.02938,0.03501,0.02662
807,0.01417,0.04682,0.40553,0.07233,0.02214,0.02852,0.08929,0.07031,0.09141,0.04265,0.06035,0.02872
808,0.01583,0.43917,0.06588,0.05898,0.02847,0.03275,0.04758,0.05464,0.1458,0.0349,0.04241,0.0336
809,0.01604,0.45104,0.06646,0.05581,0.0272,0.03145,0.0471,0.05243,0.14548,0.03362,0.04111,0.03226
810,0.96006,0.00281,0.00327,0.00337,0.00349,0.00397,0.00384,0.00321,0.003,0.00492,0.00436,0.0037
811,0.01637,0.55933,0.05179,0.04534,0.02656,0.03027,0.04229,0.04102,0.08733,0.03154,0.03739,0.03078
812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,0.76517,0.01647,0.01941,0.01997,0.02048,0.02345,0.02246,0.01917,0.01768,0.02852,0.02546,0.02175
814,0.00991,0.02431,0.68518,0.04104,0.01411,0.01818,0.04886,0.0364,0.04231,0.026,0.03534,0.01835
815,0.01457,0.01981,0.0204,0.04021,0.60614,0.07744,0.0202,0.02417,0.02312,0.02341,0.02425,0.10627
816,0.64806,0.02234,0.02572,0.02657,0.0275,0.03116,0.02991,0.02537,0.02369,0.03777,0.03381,0.02899
817,0.00618,0.0157,0.02337,0.05558,0.01098,0.01451,0.0202,0.09478,0.02988,0.01555,0.02112,0.0147
818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0097,0.74582,0.02827,0.02672,0.01586,0.01814,0.02466,0.02351,0.04796,0.0188,0.02219,0.01836
820,0.007,0.01111,0.01254,0.02477,0.06596,0.06762,0.01223,0.01385,0.01363,0.01439,0.01503,0.11857
821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,0.88446,0.00812,0.00958,0.00987,0.01017,0.01158,0.01099,0.00947,0.00873,0.01384,0.01242,0.01077
824,0.01555,0.03416,0.50249,0.06484,0.02209,0.02931,0.0817,0.05396,0.05929,0.04443,0.06276,0.02942
825,0.01094,0.02944,0.04277,0.34622,0.02657,0.03675,0.03393,0.07395,0.05214,0.03036,0.03874,0.03931
826,0.00497,0.01134,0.01354,0.83563,0.01361,0.02039,0.01239,0.02117,0.01789,0.01239,0.01493,0.02176
827,0.0106,0.0144,0.01574,0.03106,0.1289,0.07483,0.01544,0.01783,0.01736,0.0181,0.01882,0.12708
828,0.0146,0.0197,0.02019,0.03948,0.6203,0.07388,0.02002,0.02409,0.02289,0.02318,0.02397,0.09769
829,0.00149,0.00377,0.00432,0.02434,0.00578,0.00995,0.0043,0.00597,0.00548,0.00465,0.00539,0.01038
830,0.00901,0.01153,0.0135,0.03003,0.03936,0.53563,0.01389,0.01616,0.01455,0.01743,0.01812,0.09345
831,0.01661,0.35842,0.07619,0.05977,0.02965,0.03423,0.05253,0.05285,0.14295,0.0378,0.04578,0.03513
832,0.01767,0.38963,0.07096,0.06431,0.03136,0.03649,0.0539,0.05831,0.15277,0.03947,0.04798,0.03713
833,0.0053,0.00552,0.00859,0.00841,0.00549,0.00816,0.01534,0.00785,0.00715,0.32865,0.04152,0.00733
834,0.01405,0.04847,0.53943,0.05505,0.02099,0.02566,0.05926,0.05036,0.08498,0.03279,0.04261,0.02636
835,0.00149,0.01148,0.01238,0.00769,0.00299,0.0037,0.00822,0.00722,0.02516,0.00485,0.00638,0.00373
836,0.01414,0.53731,0.05724,0.04739,0.02375,0.02728,0.04065,0.04504,0.11465,0.02917,0.03543,0.02796
837,0.00373,0.00469,0.00552,0.01162,0.01507,0.80325,0.00571,0.00638,0.00588,0.00726,0.00751,0.03406
838,0.01251,0.60729,0.04714,0.04092,0.0214,0.02433,0.03457,0.03823,0.09254,0.02544,0.03062,0.025
839,0.0176,0.02455,0.02519,0.05108,0.5104,0.09551,0.02487,0.03023,0.02876,0.02866,0.02982,0.13335
840,0.00931,0.02385,0.02967,0.67769,0.02258,0.03135,0.02556,0.05242,0.04128,0.0235,0.02953,0.03326
841,0.00517,0.8692,0.0148,0.01356,0.00831,0.00944,0.01287,0.01206,0.02368,0.00984,0.01152,0.00955
842,0.00141,0.00303,0.00541,0.00571,0.00247,0.00371,0.01039,0.00512,0.00459,0.01027,0.03644,0.00346
843,0.00609,0.84243,0.01759,0.01647,0.00988,0.01128,0.01542,0.01456,0.02926,0.01176,0.01384,0.01142
844,0.81111,0.01295,0.01539,0.01574,0.01602,0.01857,0.01842,0.015,0.01395,0.02436,0.02125,0.01724
845,0.73791,0.01831,0.02149,0.02221,0.02308,0.02625,0.02502,0.02114,0.01962,0.03206,0.02849,0.02444
846,0.0121,0.65421,0.03952,0.03722,0.02105,0.02351,0.03013,0.03344,0.07426,0.02292,0.02728,0.02435
847,0.0014,0.00422,0.01785,0.01149,0.00285,0.00387,0.00844,0.00821,0.00843,0.00523,0.00771,0.00392
848,0.01368,0.56144,0.05354,0.04519,0.02306,0.02641,0.03879,0.04288,0.10588,0.02809,0.03399,0.02705
849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,0.01222,0.05424,0.29891,0.05939,0.02005,0.02482,0.06173,0.05617,0.11256,0.03338,0.04456,0.02535
851,0.01079,0.01981,0.04628,0.02622,0.01245,0.01623,0.69677,0.02689,0.02877,0.0367,0.05563,0.01579
852,0.86726,0.00943,0.01087,0.01123,0.01177,0.01324,0.01268,0.01065,0.01,0.01611,0.01437,0.01238
853,0.77452,0.0158,0.01851,0.01904,0.0196,0.02234,0.02171,0.01823,0.01691,0.02784,0.0247,0.02081
854,0.01621,0.05765,0.06808,0.30646,0.03669,0.04799,0.05404,0.11558,0.12325,0.04421,0.05767,0.05055
855,0.01631,0.08041,0.22954,0.07152,0.02623,0.03273,0.08694,0.06806,0.16487,0.04551,0.06126,0.03299
856,0.91162,0.00627,0.00723,0.00748,0.00785,0.00883,0.00843,0.00707,0.00665,0.01073,0.00957,0.00826
857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
858,0.00752,0.01743,0.02733,0.05952,0.01313,0.01701,0.02314,0.56927,0.03016,0.01823,0.024,0.01728
859,0.90033,0.00699,0.00828,0.00838,0.0086,0.00976,0.00969,0.00805,0.0075,0.01232,0.01095,0.00916
860,0.01528,0.4471,0.06846,0.05631,0.02673,0.03106,0.04771,0.05247,0.1475,0.03404,0.0416,0.03174
861,0.00829,0.02767,0.05364,0.11402,0.01766,0.02349,0.04069,0.14494,0.0535,0.02958,0.04126,0.02386
862,0.01898,0.02655,0.02694,0.05517,0.47831,0.10273,0.02683,0.0326,0.03104,0.03101,0.03226,0.13757
863,0.01486,0.03472,0.04546,0.49477,0.03579,0.05249,0.0409,0.07959,0.05862,0.03896,0.04899,0.05485
864,0.00584,0.01018,0.01204,0.033,0.03297,0.07918,0.01195,0.01467,0.0135,0.01406,0.01526,0.12622
865,0.82282,0.01226,0.01464,0.01483,0.01501,0.01727,0.01734,0.01431,0.01322,0.02242,0.01975,0.01612
866,0.01608,0.57294,0.05033,0.04354,0.02561,0.0293,0.04191,0.03982,0.08294,0.03105,0.03681,0.02967
867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,0.00343,0.01413,0.01913,0.01298,0.00591,0.00763,0.02289,0.01241,0.0233,0.01098,0.0154,0.00748
869,0.01778,0.0571,0.06759,0.32396,0.03861,0.05046,0.05417,0.11481,0.11948,0.04467,0.05806,0.0533
870,0.01495,0.02088,0.02239,0.0469,0.27247,0.09979,0.02198,0.02672,0.02513,0.0255,0.02664,0.17128
871,0.01785,0.03985,0.4223,0.07036,0.02462,0.03261,0.10467,0.06182,0.0688,0.05133,0.07331,0.03249
872,0.0182,0.02618,0.02644,0.05631,0.29818,0.11012,0.02652,0.03235,0.03082,0.03074,0.03209,0.14258
873,0.00965,0.0316,0.10702,0.06281,0.01719,0.02274,0.07502,0.06808,0.06051,0.03693,0.05574,0.02267
874,0.01513,0.5973,0.04603,0.04168,0.02441,0.02794,0.03924,0.03762,0.07818,0.02937,0.03482,0.02829
875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
877,0.01317,0.01862,0.01932,0.04161,0.17909,0.08923,0.01931,0.02357,0.02222,0.02251,0.0235,0.12086
878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
879,0.01102,0.03682,0.19651,0.07549,0.01956,0.02559,0.06838,0.06925,0.07159,0.03779,0.0538,0.02581
880,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
881,0.77461,0.01575,0.01835,0.01908,0.02006,0.02273,0.0214,0.018,0.01682,0.02757,0.02447,0.02117
882,0.74424,0.01793,0.02088,0.02171,0.02289,0.02582,0.02422,0.0205,0.01914,0.03099,0.0276,0.02408
883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,0.0031,0.92065,0.00884,0.00827,0.00499,0.00572,0.00785,0.0073,0.01447,0.00599,0.00705,0.00577
885,0.01221,0.68284,0.03619,0.03279,0.01956,0.02233,0.03117,0.02958,0.05956,0.02349,0.0277,0.02258
886,0.0122,0.02397,0.07123,0.03402,0.01487,0.01955,0.49338,0.03404,0.03702,0.04129,0.06387,0.01911
887,0.00914,0.02755,0.0541,0.22963,0.02142,0.03014,0.03846,0.06456,0.05269,0.03162,0.04308,0.03166
888,0.00945,0.02197,0.03313,0.07963,0.01692,0.02213,0.02872,0.34025,0.03818,0.02309,0.03041,0.02247
889,0.01518,0.04508,0.34782,0.08646,0.02426,0.0317,0.08632,0.07767,0.08586,0.0466,0.06609,0.03196
890,0.01463,0.50394,0.05872,0.05342,0.0268,0.0303,0.04207,0.04843,0.12094,0.03152,0.03789,0.03132
891,0.01405,0.0463,0.53001,0.05685,0.02062,0.0256,0.06387,0.05406,0.08429,0.03371,0.04457,0.02606
892,0.01522,0.06879,0.3394,0.06816,0.02449,0.03057,0.07957,0.0633,0.1369,0.04214,0.05642,0.03091
893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,0.01373,0.22524,0.06692,0.05226,0.02465,0.02879,0.04519,0.0457,0.13886,0.032,0.03922,0.02955
895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,0.01262,0.03182,0.0407,0.40798,0.03207,0.04781,0.03726,0.07161,0.05312,0.03601,0.04513,0.04937
899,0.00245,0.00542,0.00831,0.01542,0.00415,0.00531,0.00732,0.87753,0.00887,0.00583,0.00755,0.00537
900,0.91035,0.00627,0.00743,0.00767,0.00792,0.00903,0.0085,0.00736,0.00675,0.01073,0.00962,0.00838
901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,0.00874,0.01163,0.0121,0.02338,0.77271,0.04396,0.01193,0.01437,0.01357,0.01382,0.01427,0.05952
903,0.01373,0.63506,0.04191,0.03798,0.02245,0.02555,0.03497,0.03387,0.0709,0.0264,0.0312,0.02597
904,0.94809,0.0037,0.0043,0.00441,0.0045,0.00514,0.00499,0.00425,0.00394,0.00627,0.00562,0.00477
905,0.01428,0.06561,0.3113,0.06932,0.02349,0.02915,0.07259,0.06552,0.14208,0.03929,0.05268,0.02971
906,0.00992,0.01285,0.01373,0.02654,0.27587,0.0582,0.0137,0.01608,0.01522,0.01616,0.01663,0.08365
907,0.01464,0.34327,0.0631,0.05887,0.0277,0.03167,0.04479,0.05319,0.14711,0.03329,0.04044,0.03276
908,0.00483,0.01119,0.01723,0.03181,0.00819,0.01043,0.01465,0.72108,0.01869,0.01143,0.01486,0.01058
909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,0.0094,0.02455,0.04149,0.65218,0.02026,0.02763,0.03015,0.05979,0.04639,0.02531,0.03331,0.02955
911,0.0128,0.04423,0.58158,0.04947,0.01902,0.02328,0.0545,0.04533,0.07711,0.02991,0.03889,0.02387
912,0.01294,0.47618,0.04682,0.0438,0.02307,0.02661,0.03861,0.03842,0.08514,0.0292,0.03478,0.02693
913,0.01585,0.49697,0.06213,0.05122,0.02621,0.03024,0.04571,0.04903,0.11944,0.03273,0.03968,0.0308
914,0.00619,0.01438,0.02223,0.04717,0.01078,0.01393,0.019,0.65911,0.02473,0.01497,0.01967,0.01415
915,0.00779,0.01032,0.0115,0.02541,0.04414,0.13161,0.01172,0.01367,0.01273,0.01433,0.01492,0.10396
916,0.00248,0.00248,0.00386,0.00377,0.00252,0.00373,0.00672,0.00351,0.00319,0.68047,0.01647,0.00335
917,0.01568,0.53013,0.05559,0.04799,0.02598,0.02978,0.04258,0.04469,0.10873,0.03097,0.0374,0.03049
918,0.00976,0.61137,0.04018,0.03179,0.01707,0.01921,0.02831,0.02944,0.06475,0.02098,0.02483,0.01969
919,0.01756,0.43154,0.07283,0.05604,0.02946,0.03389,0.05436,0.05305,0.11814,0.03896,0.04657,0.03432
920,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,0.01668,0.3724,0.07371,0.05856,0.02971,0.03421,0.05197,0.05189,0.13459,0.0377,0.04544,0.03507
922,0.89929,0.00708,0.0083,0.00849,0.00883,0.00997,0.0097,0.0081,0.00757,0.01234,0.01098,0.00934
923,0.0099,0.03485,0.67433,0.03643,0.01434,0.01773,0.04535,0.03411,0.06046,0.02358,0.03094,0.01797
924,0.89688,0.00725,0.00856,0.00881,0.0091,0.01035,0.0098,0.00845,0.00779,0.01232,0.01106,0.00962
925,0.01963,0.0449,0.31876,0.08744,0.02922,0.03956,0.11531,0.06969,0.07826,0.06383,0.09385,0.03953
926,0.01295,0.03208,0.57993,0.05411,0.01834,0.02367,0.06761,0.04924,0.05653,0.03438,0.04731,0.02386
927,0.01034,0.03224,0.04207,0.32976,0.02484,0.03235,0.03239,0.0713,0.06065,0.0277,0.03539,0.03509
928,0.01634,0.47893,0.06405,0.05173,0.02757,0.03178,0.0502,0.04822,0.10587,0.03644,0.04346,0.03211
929,0.6918,0.02107,0.02528,0.02564,0.02585,0.02998,0.03029,0.02467,0.0228,0.03989,0.03481,0.02791
930,0.01537,0.03341,0.51506,0.06207,0.0216,0.02858,0.08085,0.05232,0.05724,0.04365,0.06121,0.02865
