Document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
18138,0.0,0.0,0.028550000861287117,0.0,0.0,0.0,0.037220001220703125,0.0,0.2940100133419037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01425000000745058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09171000123023987,0.0,0.0,0.0,0.0,0.02061999961733818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010499999858438969,0.0,0.0,0.0,0.0,0.0,0.13349999487400055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06537000089883804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09492000192403793,0.0,0.0,0.0,0.0,0.0,0.01355000026524067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013899999670684338,0.0,0.04910999909043312,0.0,0.0,0.0,0.04596000164747238,0.0,0.0
18139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137400060892105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251399964094162,0.0,0.05082999914884567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06352999806404114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732900023460388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18140,0.10851000249385834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13276000320911407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032499998807907104,0.0,0.0,0.0,0.0,0.32885000109672546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012559999711811543,0.0,0.0,0.0,0.0,0.0,0.2559100091457367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011529999785125256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011649999767541885,0.0,0.0,0.019899999722838402,0.0,0.0,0.0,0.010610000230371952,0.0,0.0
18141,0.0,0.0,0.0,0.0,0.0,0.0,0.015410000458359718,0.0,0.047240000218153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697299987077713,0.01561999972909689,0.0,0.0,0.023919999599456787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399900078773499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01696000061929226,0.0,0.0,0.0,0.11005000025033951,0.0,0.0,0.03968000039458275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014039999805390835,0.0,0.0,0.015130000188946724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022390000522136688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01551000028848648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14258000254631042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2236199975013733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12745000422000885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04797999933362007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041189998388290405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045809999108314514,0.0,0.0,0.23107999563217163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18143,0.0,0.0,0.0,0.0,0.0,0.0,0.014430000446736813,0.0,0.28088000416755676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019899999722838402,0.0,0.01510000042617321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17901000380516052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09052000194787979,0.0,0.0,0.18283000588417053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02686999924480915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03654000163078308,0.02070000022649765,0.0,0.0,0.030300000682473183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18144,0.050689999014139175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35530000925064087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01143999956548214,0.0,0.03252999857068062,0.0,0.057909999042749405,0.0,0.0,0.0,0.0,0.0,0.0,0.030640000477433205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800200030207634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2204499989748001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030869999900460243,0.0,0.0,0.0,0.03181000053882599,0.0
18145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899300068616867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11778999865055084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681999817490578,0.1207600012421608,0.036240000277757645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28700000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054099999368190765,0.0,0.0,0.03643999993801117
18146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39261001348495483,0.0,0.05649000033736229,0.0,0.11016000062227249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852700024843216,0.02095000073313713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08726000040769577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05587000027298927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18147,0.24650000035762787,0.012559999711811543,0.0,0.0,0.0,0.011389999650418758,0.0,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011780000291764736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018360000103712082,0.0,0.0,0.0,0.02655000053346157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014499999582767487,0.0,0.0,0.0,0.0,0.0,0.0,0.035429999232292175,0.013659999705851078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03123999945819378,0.014689999632537365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12155000120401382,0.01508999988436699,0.0,0.011409999802708626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01648000068962574,0.0,0.0,0.0,0.0,0.0,0.018890000879764557,0.013629999943077564,0.0,0.0,0.0,0.0,0.0,0.14887000620365143,0.0,0.01018999982625246
18148,0.0,0.0,0.0,0.0,0.013089999556541443,0.0,0.0,0.0,0.2630299925804138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013930000364780426,0.08797000348567963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14157000184059143,0.0,0.0,0.0,0.0,0.05598999932408333,0.0,0.0,0.0,0.0,0.026030000299215317,0.0,0.0,0.0,0.05511999875307083,0.0,0.0,0.0,0.0,0.0,0.12669000029563904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010320000350475311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846999406814575,0.0,0.0,0.0,0.0,0.0,0.0,0.02102999947965145,0.0
18149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386999934911728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.3074699938297272,0.0,0.0,0.0,0.0,0.0,0.0,0.06313999742269516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05503999814391136,0.0,0.05894000083208084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058639999479055405,0.0,0.06224999949336052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10939999669790268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04137999936938286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04648999869823456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000700354576,0.0,0.0,0.21994000673294067,0.4643999934196472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22213999927043915,0.011470000259578228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013199999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05826999992132187,0.0,0.0,0.010859999805688858,0.011420000344514847,0.012350000441074371,0.0,0.011590000241994858,0.0,0.0,0.0,0.0,0.0,0.0,0.011749999597668648,0.0,0.0,0.0,0.0,0.0,0.14835000038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010579999536275864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015690000727772713,0.0,0.0,0.0,0.0,0.0,0.012609999626874924,0.0,0.0,0.0,0.0,0.0,0.01868000067770481,0.0,0.0,0.0,0.011309999972581863,0.0,0.0,0.011210000142455101,0.0,0.01080000028014183,0.0,0.0,0.0,0.01310999970883131,0.010280000045895576,0.0
18152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002200037240982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18411999940872192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032660000026226044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09459999948740005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089649997651577,0.0,0.0,0.0,0.0,0.0,0.0,0.010470000095665455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09504999965429306,0.0,0.0
18153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06119000166654587,0.5085300207138062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01460999995470047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030950000509619713,0.0,0.0,0.09098999947309494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283400058746338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074000149965286,0.0,0.0,0.0,0.0
18154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26388001441955566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07621999830007553,0.0,0.10030999779701233,0.0,0.0,0.0,0.0,0.0,0.0,0.13189999759197235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05090999975800514,0.0,0.0,0.0,0.0,0.05565999820828438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054099999368190765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051089998334646225,0.050439998507499695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18155,0.0,0.0,0.0,0.0,0.0,0.08511999994516373,0.0,0.0,0.3358300030231476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013059999793767929,0.0,0.033969998359680176,0.0,0.0,0.0,0.03378999978303909,0.0,0.03378000110387802,0.03700999915599823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04131000116467476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355000168085098,0.0,0.0,0.0,0.045729998499155045,0.0,0.0,0.0,0.0,0.0,0.0,0.06627999991178513,0.0,0.0,0.03361000120639801,0.03378999978303909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03392999991774559,0.0,0.0,0.0,0.0,0.03400000184774399
18156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34779998660087585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02841999940574169,0.0,0.0,0.0269399993121624,0.0,0.30921000242233276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10679999738931656,0.0,0.0,0.0,0.0,0.0,0.03480999916791916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06227000057697296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18157,0.0,0.0,0.0,0.0,0.014189999550580978,0.16678999364376068,0.0,0.0,0.026319999247789383,0.0,0.014310000464320183,0.0,0.0,0.013810000382363796,0.0,0.0,0.0,0.014240000396966934,0.0,0.0,0.0,0.015769999474287033,0.0,0.0,0.014469999819993973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034380000084638596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013980000279843807,0.0,0.0,0.4790000021457672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05861999839544296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035739999264478683,0.0,0.0502999983727932,0.0,0.0,0.0,0.0,0.0,0.0
18158,0.0,0.0,0.0,0.0,0.0,0.0,0.014739999547600746,0.0,0.15561999380588531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02419999986886978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023800000548362732,0.0,0.0,0.0,0.5191900134086609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012620000168681145,0.0,0.0,0.09161999821662903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014089999720454216,0.0,0.04323999956250191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.0,0.0,0.0,0.0,0.015420000068843365,0.017170000821352005
18159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17204999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018300000578165054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05107000097632408,0.0,0.0,0.0,0.0603800006210804,0.0,0.0,0.0,0.0,0.0,0.036010000854730606,0.4500400125980377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05042999982833862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24808000028133392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508000075817108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919400006532669,0.2221599966287613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010470000095665455,0.0,0.0,0.0,0.09306000173091888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05077999830245972,0.0,0.0,0.0,0.0,0.0,0.0,0.02126000076532364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03610999882221222,0.0,0.0,0.0,0.0,0.0,0.06340999901294708,0.0,0.07012999802827835,0.0,0.16529999673366547,0.0,0.0,0.0,0.0,0.0,0.0,0.022579999640583992,0.0,0.0,0.0,0.0,0.0,0.1362999975681305,0.0,0.0,0.0,0.0,0.021299999207258224,0.0,0.0,0.0,0.0,0.0,0.24004000425338745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021250000223517418,0.02070000022649765,0.0,0.0,0.0,0.022120000794529915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03819999843835831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2214599996805191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018400000408291817,0.0,0.0,0.0,0.011989999562501907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019200000911951065,0.0,0.0,0.0,0.47172001004219055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07729999721050262,0.0,0.0,0.0,0.0,0.011660000309348106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06145000085234642,0.0,0.0,0.011699999682605267,0.0,0.0,0.0,0.0,0.011730000376701355,0.0,0.0,0.0,0.0,0.0,0.04083000123500824,0.0
18163,0.0,0.0,0.0,0.0596500001847744,0.0,0.0,0.0,0.0,0.30094999074935913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021369999274611473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622900016605854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13970999419689178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059039998799562454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10078000277280807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06134999915957451,0.0
18164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11513999849557877,0.0,0.0,0.0,0.0,0.0,0.019130000844597816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01972999982535839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02112000063061714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425819993019104,0.019179999828338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19910000264644623,0.0,0.0,0.025129999965429306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08470000326633453,0.0,0.0,0.0,0.0,0.0,0.0
18165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22213999927043915,0.011470000259578228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013199999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05826999992132187,0.0,0.0,0.010859999805688858,0.011420000344514847,0.012350000441074371,0.0,0.011590000241994858,0.0,0.0,0.0,0.0,0.0,0.0,0.011749999597668648,0.0,0.0,0.0,0.0,0.0,0.14835000038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010579999536275864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015690000727772713,0.0,0.0,0.0,0.0,0.0,0.012609999626874924,0.0,0.0,0.0,0.0,0.0,0.01868000067770481,0.0,0.0,0.0,0.011309999972581863,0.0,0.0,0.011210000142455101,0.0,0.01080000028014183,0.0,0.0,0.0,0.01310999970883131,0.010280000045895576,0.0
18166,0.44284000992774963,0.0,0.056049998849630356,0.0,0.0,0.03029000014066696,0.0,0.0,0.07457999885082245,0.0,0.02630000002682209,0.0,0.02630000002682209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04250999912619591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276699997484684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05824999883770943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08110000193119049,0.0,0.0,0.050599999725818634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10796999931335449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08468999713659286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07831999659538269,0.0,0.0,0.03516000136733055,0.0,0.0,0.0,0.0,0.0,0.0,0.08154000341892242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04675000160932541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03426000103354454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03660000115633011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409000113606453,0.0,0.0,0.0,0.0,0.0,0.03361999988555908,0.0,0.0,0.0,0.0,0.2577199935913086,0.0,0.04058000072836876,0.0,0.024769999086856842,0.0,0.0,0.0,0.0
